year;kunta;name;category;pct
2014;005;Alajärvi;muu_asuinrakennus;1.04
2014;005;Alajärvi;rakentamaton_rakennuspaikka;3
2014;005;Alajärvi;vakituinen_asuinrakennus;0.44
2014;005;Alajärvi;yleinen_maapohja;0.99
2014;005;Alajärvi;yleinen_rakennus;0.99
2014;009;Alavieska;muu_asuinrakennus;0.9
2014;009;Alavieska;rakentamaton_rakennuspaikka;
2014;009;Alavieska;vakituinen_asuinrakennus;0.55
2014;009;Alavieska;yleinen_maapohja;1
2014;009;Alavieska;yleinen_rakennus;1
2014;010;Alavus;muu_asuinrakennus;1
2014;010;Alavus;rakentamaton_rakennuspaikka;
2014;010;Alavus;vakituinen_asuinrakennus;0.4
2014;010;Alavus;yleinen_maapohja;0.9
2014;010;Alavus;yleinen_rakennus;0.9
2014;016;Asikkala;muu_asuinrakennus;1.05
2014;016;Asikkala;rakentamaton_rakennuspaikka;3
2014;016;Asikkala;vakituinen_asuinrakennus;0.45
2014;016;Asikkala;yleinen_maapohja;0.83
2014;016;Asikkala;yleinen_rakennus;0.83
2014;018;Askola;muu_asuinrakennus;1.25
2014;018;Askola;rakentamaton_rakennuspaikka;3
2014;018;Askola;vakituinen_asuinrakennus;0.65
2014;018;Askola;yleinen_maapohja;1.05
2014;018;Askola;yleinen_rakennus;1.05
2014;019;Aura;muu_asuinrakennus;1.05
2014;019;Aura;rakentamaton_rakennuspaikka;
2014;019;Aura;vakituinen_asuinrakennus;0.45
2014;019;Aura;yleinen_maapohja;1.05
2014;019;Aura;yleinen_rakennus;1.05
2014;020;Akaa;muu_asuinrakennus;1.2
2014;020;Akaa;rakentamaton_rakennuspaikka;3
2014;020;Akaa;vakituinen_asuinrakennus;0.6
2014;020;Akaa;yleinen_maapohja;1.05
2014;020;Akaa;yleinen_rakennus;1.05
2014;035;Brändö;muu_asuinrakennus;0.9
2014;035;Brändö;rakentamaton_rakennuspaikka;
2014;035;Brändö;vakituinen_asuinrakennus;0
2014;035;Brändö;yleinen_maapohja;0
2014;035;Brändö;yleinen_rakennus;0
2014;043;Eckerö;muu_asuinrakennus;0.9
2014;043;Eckerö;rakentamaton_rakennuspaikka;
2014;043;Eckerö;vakituinen_asuinrakennus;0
2014;043;Eckerö;yleinen_maapohja;0.7
2014;043;Eckerö;yleinen_rakennus;0.7
2014;046;Enonkoski;muu_asuinrakennus;1
2014;046;Enonkoski;rakentamaton_rakennuspaikka;
2014;046;Enonkoski;vakituinen_asuinrakennus;0.4
2014;046;Enonkoski;yleinen_maapohja;0.75
2014;046;Enonkoski;yleinen_rakennus;0.75
2014;047;Enontekiö;muu_asuinrakennus;1.15
2014;047;Enontekiö;rakentamaton_rakennuspaikka;3
2014;047;Enontekiö;vakituinen_asuinrakennus;0.55
2014;047;Enontekiö;yleinen_maapohja;1.05
2014;047;Enontekiö;yleinen_rakennus;1.05
2014;049;Espoo;muu_asuinrakennus;0.7
2014;049;Espoo;rakentamaton_rakennuspaikka;3
2014;049;Espoo;vakituinen_asuinrakennus;0.32
2014;049;Espoo;yleinen_maapohja;0.6
2014;049;Espoo;yleinen_rakennus;0.6
2014;050;Eura;muu_asuinrakennus;0.85
2014;050;Eura;rakentamaton_rakennuspaikka;2.5
2014;050;Eura;vakituinen_asuinrakennus;0.4
2014;050;Eura;yleinen_maapohja;0.85
2014;050;Eura;yleinen_rakennus;0.85
2014;051;Eurajoki;muu_asuinrakennus;0.8
2014;051;Eurajoki;rakentamaton_rakennuspaikka;
2014;051;Eurajoki;vakituinen_asuinrakennus;0.32
2014;051;Eurajoki;yleinen_maapohja;0.6
2014;051;Eurajoki;yleinen_rakennus;0.6
2014;052;Evijärvi;muu_asuinrakennus;1.25
2014;052;Evijärvi;rakentamaton_rakennuspaikka;
2014;052;Evijärvi;vakituinen_asuinrakennus;0.65
2014;052;Evijärvi;yleinen_maapohja;1
2014;052;Evijärvi;yleinen_rakennus;1
2014;060;Finström;muu_asuinrakennus;0.9
2014;060;Finström;rakentamaton_rakennuspaikka;
2014;060;Finström;vakituinen_asuinrakennus;0
2014;060;Finström;yleinen_maapohja;0.75
2014;060;Finström;yleinen_rakennus;0.75
2014;061;Forssa;muu_asuinrakennus;1.01
2014;061;Forssa;rakentamaton_rakennuspaikka;
2014;061;Forssa;vakituinen_asuinrakennus;0.41
2014;061;Forssa;yleinen_maapohja;1
2014;061;Forssa;yleinen_rakennus;1
2014;062;Föglö;muu_asuinrakennus;0.9
2014;062;Föglö;rakentamaton_rakennuspaikka;0.5
2014;062;Föglö;vakituinen_asuinrakennus;0
2014;062;Föglö;yleinen_maapohja;0.7
2014;062;Föglö;yleinen_rakennus;0.7
2014;065;Geta;muu_asuinrakennus;0.9
2014;065;Geta;rakentamaton_rakennuspaikka;
2014;065;Geta;vakituinen_asuinrakennus;0
2014;065;Geta;yleinen_maapohja;0.5
2014;065;Geta;yleinen_rakennus;0.5
2014;069;Haapajärvi;muu_asuinrakennus;1.35
2014;069;Haapajärvi;rakentamaton_rakennuspaikka;3
2014;069;Haapajärvi;vakituinen_asuinrakennus;0.75
2014;069;Haapajärvi;yleinen_maapohja;1.35
2014;069;Haapajärvi;yleinen_rakennus;1.35
2014;071;Haapavesi;muu_asuinrakennus;1.1
2014;071;Haapavesi;rakentamaton_rakennuspaikka;3
2014;071;Haapavesi;vakituinen_asuinrakennus;0.5
2014;071;Haapavesi;yleinen_maapohja;0.75
2014;071;Haapavesi;yleinen_rakennus;0.75
2014;072;Hailuoto;muu_asuinrakennus;
2014;072;Hailuoto;rakentamaton_rakennuspaikka;3
2014;072;Hailuoto;vakituinen_asuinrakennus;0.4
2014;072;Hailuoto;yleinen_maapohja;1.11
2014;072;Hailuoto;yleinen_rakennus;1.11
2014;074;Halsua;muu_asuinrakennus;1.1
2014;074;Halsua;rakentamaton_rakennuspaikka;
2014;074;Halsua;vakituinen_asuinrakennus;0.5
2014;074;Halsua;yleinen_maapohja;0.9
2014;074;Halsua;yleinen_rakennus;0.9
2014;075;Hamina;muu_asuinrakennus;1.05
2014;075;Hamina;rakentamaton_rakennuspaikka;
2014;075;Hamina;vakituinen_asuinrakennus;0.45
2014;075;Hamina;yleinen_maapohja;1.15
2014;075;Hamina;yleinen_rakennus;1.15
2014;076;Hammarland;muu_asuinrakennus;0.9
2014;076;Hammarland;rakentamaton_rakennuspaikka;
2014;076;Hammarland;vakituinen_asuinrakennus;0
2014;076;Hammarland;yleinen_maapohja;0.2
2014;076;Hammarland;yleinen_rakennus;0.2
2014;077;Hankasalmi;muu_asuinrakennus;1.1
2014;077;Hankasalmi;rakentamaton_rakennuspaikka;
2014;077;Hankasalmi;vakituinen_asuinrakennus;0.5
2014;077;Hankasalmi;yleinen_maapohja;1.1
2014;077;Hankasalmi;yleinen_rakennus;1.1
2014;078;Hanko;muu_asuinrakennus;
2014;078;Hanko;rakentamaton_rakennuspaikka;3
2014;078;Hanko;vakituinen_asuinrakennus;0.45
2014;078;Hanko;yleinen_maapohja;1.3
2014;078;Hanko;yleinen_rakennus;1.3
2014;079;Harjavalta;muu_asuinrakennus;0.92
2014;079;Harjavalta;rakentamaton_rakennuspaikka;
2014;079;Harjavalta;vakituinen_asuinrakennus;0.32
2014;079;Harjavalta;yleinen_maapohja;0.85
2014;079;Harjavalta;yleinen_rakennus;0.85
2014;081;Hartola;muu_asuinrakennus;1.1
2014;081;Hartola;rakentamaton_rakennuspaikka;
2014;081;Hartola;vakituinen_asuinrakennus;0.5
2014;081;Hartola;yleinen_maapohja;1
2014;081;Hartola;yleinen_rakennus;1
2014;082;Hattula;muu_asuinrakennus;1
2014;082;Hattula;rakentamaton_rakennuspaikka;
2014;082;Hattula;vakituinen_asuinrakennus;0.45
2014;082;Hattula;yleinen_maapohja;1
2014;082;Hattula;yleinen_rakennus;1
2014;086;Hausjärvi;muu_asuinrakennus;1
2014;086;Hausjärvi;rakentamaton_rakennuspaikka;3
2014;086;Hausjärvi;vakituinen_asuinrakennus;0.43
2014;086;Hausjärvi;yleinen_maapohja;1.1
2014;086;Hausjärvi;yleinen_rakennus;1.1
2014;090;Heinävesi;muu_asuinrakennus;1.15
2014;090;Heinävesi;rakentamaton_rakennuspaikka;
2014;090;Heinävesi;vakituinen_asuinrakennus;0.55
2014;090;Heinävesi;yleinen_maapohja;1.1
2014;090;Heinävesi;yleinen_rakennus;1.1
2014;091;Helsinki;muu_asuinrakennus;
2014;091;Helsinki;rakentamaton_rakennuspaikka;2.3
2014;091;Helsinki;vakituinen_asuinrakennus;0.32
2014;091;Helsinki;yleinen_maapohja;0.8
2014;091;Helsinki;yleinen_rakennus;0.8
2014;092;Vantaa;muu_asuinrakennus;
2014;092;Vantaa;rakentamaton_rakennuspaikka;2.5
2014;092;Vantaa;vakituinen_asuinrakennus;0.32
2014;092;Vantaa;yleinen_maapohja;1
2014;092;Vantaa;yleinen_rakennus;1
2014;097;Hirvensalmi;muu_asuinrakennus;0.95
2014;097;Hirvensalmi;rakentamaton_rakennuspaikka;2.5
2014;097;Hirvensalmi;vakituinen_asuinrakennus;0.4
2014;097;Hirvensalmi;yleinen_maapohja;0.85
2014;097;Hirvensalmi;yleinen_rakennus;0.85
2014;098;Hollola;muu_asuinrakennus;1.1
2014;098;Hollola;rakentamaton_rakennuspaikka;
2014;098;Hollola;vakituinen_asuinrakennus;0.55
2014;098;Hollola;yleinen_maapohja;1.15
2014;098;Hollola;yleinen_rakennus;1.15
2014;102;Huittinen;muu_asuinrakennus;1
2014;102;Huittinen;rakentamaton_rakennuspaikka;
2014;102;Huittinen;vakituinen_asuinrakennus;0.4
2014;102;Huittinen;yleinen_maapohja;0.8
2014;102;Huittinen;yleinen_rakennus;0.8
2014;103;Humppila;muu_asuinrakennus;0.9
2014;103;Humppila;rakentamaton_rakennuspaikka;
2014;103;Humppila;vakituinen_asuinrakennus;0.4
2014;103;Humppila;yleinen_maapohja;0.8
2014;103;Humppila;yleinen_rakennus;0.8
2014;105;Hyrynsalmi;muu_asuinrakennus;1.15
2014;105;Hyrynsalmi;rakentamaton_rakennuspaikka;1
2014;105;Hyrynsalmi;vakituinen_asuinrakennus;0.55
2014;105;Hyrynsalmi;yleinen_maapohja;1
2014;105;Hyrynsalmi;yleinen_rakennus;1
2014;106;Hyvinkää;muu_asuinrakennus;0.95
2014;106;Hyvinkää;rakentamaton_rakennuspaikka;3
2014;106;Hyvinkää;vakituinen_asuinrakennus;0.35
2014;106;Hyvinkää;yleinen_maapohja;0.95
2014;106;Hyvinkää;yleinen_rakennus;0.95
2014;108;Hämeenkyrö;muu_asuinrakennus;1.15
2014;108;Hämeenkyrö;rakentamaton_rakennuspaikka;3
2014;108;Hämeenkyrö;vakituinen_asuinrakennus;0.55
2014;108;Hämeenkyrö;yleinen_maapohja;0.95
2014;108;Hämeenkyrö;yleinen_rakennus;0.95
2014;109;Hämeenlinna;muu_asuinrakennus;1.1
2014;109;Hämeenlinna;rakentamaton_rakennuspaikka;3
2014;109;Hämeenlinna;vakituinen_asuinrakennus;0.5
2014;109;Hämeenlinna;yleinen_maapohja;1.15
2014;109;Hämeenlinna;yleinen_rakennus;1.15
2014;111;Heinola;muu_asuinrakennus;1
2014;111;Heinola;rakentamaton_rakennuspaikka;
2014;111;Heinola;vakituinen_asuinrakennus;0.5
2014;111;Heinola;yleinen_maapohja;1
2014;111;Heinola;yleinen_rakennus;1
2014;139;Ii;muu_asuinrakennus;1
2014;139;Ii;rakentamaton_rakennuspaikka;3
2014;139;Ii;vakituinen_asuinrakennus;0.55
2014;139;Ii;yleinen_maapohja;1
2014;139;Ii;yleinen_rakennus;1
2014;140;Iisalmi;muu_asuinrakennus;0.8
2014;140;Iisalmi;rakentamaton_rakennuspaikka;3
2014;140;Iisalmi;vakituinen_asuinrakennus;0.55
2014;140;Iisalmi;yleinen_maapohja;1.1
2014;140;Iisalmi;yleinen_rakennus;1.1
2014;142;Iitti;muu_asuinrakennus;1.1
2014;142;Iitti;rakentamaton_rakennuspaikka;
2014;142;Iitti;vakituinen_asuinrakennus;0.5
2014;142;Iitti;yleinen_maapohja;1
2014;142;Iitti;yleinen_rakennus;1
2014;143;Ikaalinen;muu_asuinrakennus;1.1
2014;143;Ikaalinen;rakentamaton_rakennuspaikka;3
2014;143;Ikaalinen;vakituinen_asuinrakennus;0.54
2014;143;Ikaalinen;yleinen_maapohja;1.15
2014;143;Ikaalinen;yleinen_rakennus;1.15
2014;145;Ilmajoki;muu_asuinrakennus;0.8
2014;145;Ilmajoki;rakentamaton_rakennuspaikka;3
2014;145;Ilmajoki;vakituinen_asuinrakennus;0.45
2014;145;Ilmajoki;yleinen_maapohja;0.8
2014;145;Ilmajoki;yleinen_rakennus;0.8
2014;146;Ilomantsi;muu_asuinrakennus;0.9
2014;146;Ilomantsi;rakentamaton_rakennuspaikka;
2014;146;Ilomantsi;vakituinen_asuinrakennus;0.4
2014;146;Ilomantsi;yleinen_maapohja;0.85
2014;146;Ilomantsi;yleinen_rakennus;0.85
2014;148;Inari;muu_asuinrakennus;1.15
2014;148;Inari;rakentamaton_rakennuspaikka;3
2014;148;Inari;vakituinen_asuinrakennus;0.55
2014;148;Inari;yleinen_maapohja;1.35
2014;148;Inari;yleinen_rakennus;1.35
2014;149;Inkoo;muu_asuinrakennus;1.25
2014;149;Inkoo;rakentamaton_rakennuspaikka;2
2014;149;Inkoo;vakituinen_asuinrakennus;0.65
2014;149;Inkoo;yleinen_maapohja;1.1
2014;149;Inkoo;yleinen_rakennus;1.1
2014;151;Isojoki;muu_asuinrakennus;0.8
2014;151;Isojoki;rakentamaton_rakennuspaikka;
2014;151;Isojoki;vakituinen_asuinrakennus;0.5
2014;151;Isojoki;yleinen_maapohja;0.8
2014;151;Isojoki;yleinen_rakennus;0.8
2014;152;Isokyrö;muu_asuinrakennus;1.1
2014;152;Isokyrö;rakentamaton_rakennuspaikka;
2014;152;Isokyrö;vakituinen_asuinrakennus;0.65
2014;152;Isokyrö;yleinen_maapohja;0.92
2014;152;Isokyrö;yleinen_rakennus;0.92
2014;153;Imatra;muu_asuinrakennus;0.92
2014;153;Imatra;rakentamaton_rakennuspaikka;
2014;153;Imatra;vakituinen_asuinrakennus;0.32
2014;153;Imatra;yleinen_maapohja;1.35
2014;153;Imatra;yleinen_rakennus;1.35
2014;165;Janakkala;muu_asuinrakennus;1
2014;165;Janakkala;rakentamaton_rakennuspaikka;
2014;165;Janakkala;vakituinen_asuinrakennus;0.4
2014;165;Janakkala;yleinen_maapohja;1
2014;165;Janakkala;yleinen_rakennus;1
2014;167;Joensuu;muu_asuinrakennus;1
2014;167;Joensuu;rakentamaton_rakennuspaikka;
2014;167;Joensuu;vakituinen_asuinrakennus;0.45
2014;167;Joensuu;yleinen_maapohja;1.1
2014;167;Joensuu;yleinen_rakennus;1.1
2014;169;Jokioinen;muu_asuinrakennus;1
2014;169;Jokioinen;rakentamaton_rakennuspaikka;1.65
2014;169;Jokioinen;vakituinen_asuinrakennus;0.4
2014;169;Jokioinen;yleinen_maapohja;0.9
2014;169;Jokioinen;yleinen_rakennus;0.9
2014;170;Jomala;muu_asuinrakennus;0.9
2014;170;Jomala;rakentamaton_rakennuspaikka;1
2014;170;Jomala;vakituinen_asuinrakennus;0
2014;170;Jomala;yleinen_maapohja;0.5
2014;170;Jomala;yleinen_rakennus;0.5
2014;171;Joroinen;muu_asuinrakennus;1.05
2014;171;Joroinen;rakentamaton_rakennuspaikka;
2014;171;Joroinen;vakituinen_asuinrakennus;0.45
2014;171;Joroinen;yleinen_maapohja;0.95
2014;171;Joroinen;yleinen_rakennus;0.95
2014;172;Joutsa;muu_asuinrakennus;1.2
2014;172;Joutsa;rakentamaton_rakennuspaikka;
2014;172;Joutsa;vakituinen_asuinrakennus;0.6
2014;172;Joutsa;yleinen_maapohja;1
2014;172;Joutsa;yleinen_rakennus;1
2014;176;Juuka;muu_asuinrakennus;0.99
2014;176;Juuka;rakentamaton_rakennuspaikka;
2014;176;Juuka;vakituinen_asuinrakennus;0.45
2014;176;Juuka;yleinen_maapohja;1
2014;176;Juuka;yleinen_rakennus;1
2014;177;Juupajoki;muu_asuinrakennus;1.05
2014;177;Juupajoki;rakentamaton_rakennuspaikka;
2014;177;Juupajoki;vakituinen_asuinrakennus;0.45
2014;177;Juupajoki;yleinen_maapohja;1.15
2014;177;Juupajoki;yleinen_rakennus;1.15
2014;178;Juva;muu_asuinrakennus;1.03
2014;178;Juva;rakentamaton_rakennuspaikka;2
2014;178;Juva;vakituinen_asuinrakennus;0.43
2014;178;Juva;yleinen_maapohja;0.95
2014;178;Juva;yleinen_rakennus;0.95
2014;179;Jyväskylä;muu_asuinrakennus;1.1
2014;179;Jyväskylä;rakentamaton_rakennuspaikka;3
2014;179;Jyväskylä;vakituinen_asuinrakennus;0.5
2014;179;Jyväskylä;yleinen_maapohja;1.15
2014;179;Jyväskylä;yleinen_rakennus;1.15
2014;181;Jämijärvi;muu_asuinrakennus;0.9
2014;181;Jämijärvi;rakentamaton_rakennuspaikka;
2014;181;Jämijärvi;vakituinen_asuinrakennus;0.4
2014;181;Jämijärvi;yleinen_maapohja;0.85
2014;181;Jämijärvi;yleinen_rakennus;0.85
2014;182;Jämsä;muu_asuinrakennus;1.05
2014;182;Jämsä;rakentamaton_rakennuspaikka;3
2014;182;Jämsä;vakituinen_asuinrakennus;0.45
2014;182;Jämsä;yleinen_maapohja;1
2014;182;Jämsä;yleinen_rakennus;1
2014;186;Järvenpää;muu_asuinrakennus;1.15
2014;186;Järvenpää;rakentamaton_rakennuspaikka;3
2014;186;Järvenpää;vakituinen_asuinrakennus;0.55
2014;186;Järvenpää;yleinen_maapohja;1.35
2014;186;Järvenpää;yleinen_rakennus;1.35
2014;202;Kaarina;muu_asuinrakennus;
2014;202;Kaarina;rakentamaton_rakennuspaikka;3
2014;202;Kaarina;vakituinen_asuinrakennus;0.35
2014;202;Kaarina;yleinen_maapohja;1
2014;202;Kaarina;yleinen_rakennus;1
2014;204;Kaavi;muu_asuinrakennus;1.25
2014;204;Kaavi;rakentamaton_rakennuspaikka;
2014;204;Kaavi;vakituinen_asuinrakennus;0.65
2014;204;Kaavi;yleinen_maapohja;1.2
2014;204;Kaavi;yleinen_rakennus;1.2
2014;205;Kajaani;muu_asuinrakennus;1.15
2014;205;Kajaani;rakentamaton_rakennuspaikka;3
2014;205;Kajaani;vakituinen_asuinrakennus;0.55
2014;205;Kajaani;yleinen_maapohja;1.1
2014;205;Kajaani;yleinen_rakennus;1.1
2014;208;Kalajoki;muu_asuinrakennus;0.9
2014;208;Kalajoki;rakentamaton_rakennuspaikka;
2014;208;Kalajoki;vakituinen_asuinrakennus;0.35
2014;208;Kalajoki;yleinen_maapohja;0.75
2014;208;Kalajoki;yleinen_rakennus;0.75
2014;211;Kangasala;muu_asuinrakennus;1.03
2014;211;Kangasala;rakentamaton_rakennuspaikka;2
2014;211;Kangasala;vakituinen_asuinrakennus;0.43
2014;211;Kangasala;yleinen_maapohja;0.9
2014;211;Kangasala;yleinen_rakennus;0.9
2014;213;Kangasniemi;muu_asuinrakennus;1
2014;213;Kangasniemi;rakentamaton_rakennuspaikka;2
2014;213;Kangasniemi;vakituinen_asuinrakennus;0.4
2014;213;Kangasniemi;yleinen_maapohja;0.7
2014;213;Kangasniemi;yleinen_rakennus;0.7
2014;214;Kankaanpää;muu_asuinrakennus;0.96
2014;214;Kankaanpää;rakentamaton_rakennuspaikka;3
2014;214;Kankaanpää;vakituinen_asuinrakennus;0.36
2014;214;Kankaanpää;yleinen_maapohja;1.1
2014;214;Kankaanpää;yleinen_rakennus;1.1
2014;216;Kannonkoski;muu_asuinrakennus;1.1
2014;216;Kannonkoski;rakentamaton_rakennuspaikka;
2014;216;Kannonkoski;vakituinen_asuinrakennus;0.5
2014;216;Kannonkoski;yleinen_maapohja;0.85
2014;216;Kannonkoski;yleinen_rakennus;0.85
2014;217;Kannus;muu_asuinrakennus;1
2014;217;Kannus;rakentamaton_rakennuspaikka;
2014;217;Kannus;vakituinen_asuinrakennus;0.5
2014;217;Kannus;yleinen_maapohja;1
2014;217;Kannus;yleinen_rakennus;1
2014;218;Karijoki;muu_asuinrakennus;1
2014;218;Karijoki;rakentamaton_rakennuspaikka;
2014;218;Karijoki;vakituinen_asuinrakennus;0.4
2014;218;Karijoki;yleinen_maapohja;0.9
2014;218;Karijoki;yleinen_rakennus;0.9
2014;224;Karkkila;muu_asuinrakennus;1.15
2014;224;Karkkila;rakentamaton_rakennuspaikka;3
2014;224;Karkkila;vakituinen_asuinrakennus;0.55
2014;224;Karkkila;yleinen_maapohja;1.1
2014;224;Karkkila;yleinen_rakennus;1.1
2014;226;Karstula;muu_asuinrakennus;0.9
2014;226;Karstula;rakentamaton_rakennuspaikka;
2014;226;Karstula;vakituinen_asuinrakennus;0.4
2014;226;Karstula;yleinen_maapohja;0.8
2014;226;Karstula;yleinen_rakennus;0.8
2014;230;Karvia;muu_asuinrakennus;0.8
2014;230;Karvia;rakentamaton_rakennuspaikka;
2014;230;Karvia;vakituinen_asuinrakennus;0.32
2014;230;Karvia;yleinen_maapohja;0.7
2014;230;Karvia;yleinen_rakennus;0.7
2014;231;Kaskinen;muu_asuinrakennus;1.1
2014;231;Kaskinen;rakentamaton_rakennuspaikka;3
2014;231;Kaskinen;vakituinen_asuinrakennus;0.5
2014;231;Kaskinen;yleinen_maapohja;1
2014;231;Kaskinen;yleinen_rakennus;1
2014;232;Kauhajoki;muu_asuinrakennus;1.2
2014;232;Kauhajoki;rakentamaton_rakennuspaikka;3
2014;232;Kauhajoki;vakituinen_asuinrakennus;0.65
2014;232;Kauhajoki;yleinen_maapohja;0.9
2014;232;Kauhajoki;yleinen_rakennus;0.9
2014;233;Kauhava;muu_asuinrakennus;1.05
2014;233;Kauhava;rakentamaton_rakennuspaikka;1.5
2014;233;Kauhava;vakituinen_asuinrakennus;0.45
2014;233;Kauhava;yleinen_maapohja;0.85
2014;233;Kauhava;yleinen_rakennus;0.85
2014;235;Kauniainen;muu_asuinrakennus;
2014;235;Kauniainen;rakentamaton_rakennuspaikka;2.1
2014;235;Kauniainen;vakituinen_asuinrakennus;0.32
2014;235;Kauniainen;yleinen_maapohja;0.6
2014;235;Kauniainen;yleinen_rakennus;0.6
2014;236;Kaustinen;muu_asuinrakennus;1
2014;236;Kaustinen;rakentamaton_rakennuspaikka;3
2014;236;Kaustinen;vakituinen_asuinrakennus;0.5
2014;236;Kaustinen;yleinen_maapohja;0.95
2014;236;Kaustinen;yleinen_rakennus;0.95
2014;239;Keitele;muu_asuinrakennus;0.9
2014;239;Keitele;rakentamaton_rakennuspaikka;
2014;239;Keitele;vakituinen_asuinrakennus;0.35
2014;239;Keitele;yleinen_maapohja;0.7
2014;239;Keitele;yleinen_rakennus;0.7
2014;240;Kemi;muu_asuinrakennus;1
2014;240;Kemi;rakentamaton_rakennuspaikka;3
2014;240;Kemi;vakituinen_asuinrakennus;0.5
2014;240;Kemi;yleinen_maapohja;1.13
2014;240;Kemi;yleinen_rakennus;1.13
2014;241;Keminmaa;muu_asuinrakennus;1
2014;241;Keminmaa;rakentamaton_rakennuspaikka;3
2014;241;Keminmaa;vakituinen_asuinrakennus;0.4
2014;241;Keminmaa;yleinen_maapohja;1.15
2014;241;Keminmaa;yleinen_rakennus;1.15
2014;244;Kempele;muu_asuinrakennus;0.95
2014;244;Kempele;rakentamaton_rakennuspaikka;3
2014;244;Kempele;vakituinen_asuinrakennus;0.4
2014;244;Kempele;yleinen_maapohja;0.95
2014;244;Kempele;yleinen_rakennus;0.95
2014;245;Kerava;muu_asuinrakennus;0.91
2014;245;Kerava;rakentamaton_rakennuspaikka;3
2014;245;Kerava;vakituinen_asuinrakennus;0.41
2014;245;Kerava;yleinen_maapohja;1.32
2014;245;Kerava;yleinen_rakennus;1.32
2014;249;Keuruu;muu_asuinrakennus;1
2014;249;Keuruu;rakentamaton_rakennuspaikka;
2014;249;Keuruu;vakituinen_asuinrakennus;0.4
2014;249;Keuruu;yleinen_maapohja;1
2014;249;Keuruu;yleinen_rakennus;1
2014;250;Kihniö;muu_asuinrakennus;1.04
2014;250;Kihniö;rakentamaton_rakennuspaikka;
2014;250;Kihniö;vakituinen_asuinrakennus;0.44
2014;250;Kihniö;yleinen_maapohja;0.98
2014;250;Kihniö;yleinen_rakennus;0.98
2014;256;Kinnula;muu_asuinrakennus;1.1
2014;256;Kinnula;rakentamaton_rakennuspaikka;2.5
2014;256;Kinnula;vakituinen_asuinrakennus;0.55
2014;256;Kinnula;yleinen_maapohja;1
2014;256;Kinnula;yleinen_rakennus;1
2014;257;Kirkkonummi;muu_asuinrakennus;0.92
2014;257;Kirkkonummi;rakentamaton_rakennuspaikka;3
2014;257;Kirkkonummi;vakituinen_asuinrakennus;0.32
2014;257;Kirkkonummi;yleinen_maapohja;0.8
2014;257;Kirkkonummi;yleinen_rakennus;0.8
2014;260;Kitee;muu_asuinrakennus;1.1
2014;260;Kitee;rakentamaton_rakennuspaikka;
2014;260;Kitee;vakituinen_asuinrakennus;0.6
2014;260;Kitee;yleinen_maapohja;1
2014;260;Kitee;yleinen_rakennus;1
2014;261;Kittilä;muu_asuinrakennus;0.95
2014;261;Kittilä;rakentamaton_rakennuspaikka;
2014;261;Kittilä;vakituinen_asuinrakennus;0.35
2014;261;Kittilä;yleinen_maapohja;0.95
2014;261;Kittilä;yleinen_rakennus;0.95
2014;263;Kiuruvesi;muu_asuinrakennus;1
2014;263;Kiuruvesi;rakentamaton_rakennuspaikka;3
2014;263;Kiuruvesi;vakituinen_asuinrakennus;0.55
2014;263;Kiuruvesi;yleinen_maapohja;0.8
2014;263;Kiuruvesi;yleinen_rakennus;0.8
2014;265;Kivijärvi;muu_asuinrakennus;1.06
2014;265;Kivijärvi;rakentamaton_rakennuspaikka;
2014;265;Kivijärvi;vakituinen_asuinrakennus;0.46
2014;265;Kivijärvi;yleinen_maapohja;0.97
2014;265;Kivijärvi;yleinen_rakennus;0.97
2014;271;Kokemäki;muu_asuinrakennus;1.02
2014;271;Kokemäki;rakentamaton_rakennuspaikka;2
2014;271;Kokemäki;vakituinen_asuinrakennus;0.42
2014;271;Kokemäki;yleinen_maapohja;1.05
2014;271;Kokemäki;yleinen_rakennus;1.05
2014;272;Kokkola;muu_asuinrakennus;1
2014;272;Kokkola;rakentamaton_rakennuspaikka;2.5
2014;272;Kokkola;vakituinen_asuinrakennus;0.6
2014;272;Kokkola;yleinen_maapohja;1.25
2014;272;Kokkola;yleinen_rakennus;1.25
2014;273;Kolari;muu_asuinrakennus;1.03
2014;273;Kolari;rakentamaton_rakennuspaikka;
2014;273;Kolari;vakituinen_asuinrakennus;0.43
2014;273;Kolari;yleinen_maapohja;0.95
2014;273;Kolari;yleinen_rakennus;0.95
2014;275;Konnevesi;muu_asuinrakennus;1.05
2014;275;Konnevesi;rakentamaton_rakennuspaikka;
2014;275;Konnevesi;vakituinen_asuinrakennus;0.5
2014;275;Konnevesi;yleinen_maapohja;1.05
2014;275;Konnevesi;yleinen_rakennus;1.05
2014;276;Kontiolahti;muu_asuinrakennus;0.9
2014;276;Kontiolahti;rakentamaton_rakennuspaikka;
2014;276;Kontiolahti;vakituinen_asuinrakennus;0.32
2014;276;Kontiolahti;yleinen_maapohja;0.75
2014;276;Kontiolahti;yleinen_rakennus;0.75
2014;280;Korsnäs;muu_asuinrakennus;1.1
2014;280;Korsnäs;rakentamaton_rakennuspaikka;
2014;280;Korsnäs;vakituinen_asuinrakennus;0.5
2014;280;Korsnäs;yleinen_maapohja;0.8
2014;280;Korsnäs;yleinen_rakennus;0.8
2014;284;Koski Tl;muu_asuinrakennus;0.8
2014;284;Koski Tl;rakentamaton_rakennuspaikka;
2014;284;Koski Tl;vakituinen_asuinrakennus;0.32
